venda_id,cliente_id,produto_id,data_venda,quantidade,desconto,metodo_pagamento,avaliacao_compra,preco,valor_total,mes,dia_semana
2660,4571,67,2022-05-10 09:55:08.620574706,4,0.0,Cartao,4,24.34061739060765,97.3624695624306,5,1
2661,1388,77,2022-05-10 11:05:13.700913394,1,0.0,Cartao,4,80.19363653042464,80.19363653042464,5,1
2662,4903,92,2022-05-10 12:15:18.781252084,3,0.05,Cartao,3,22.22135113378709,63.33085073129319,5,1
2663,1664,45,2022-05-10 13:25:23.861590774,2,0.05,Cartao,5,143.9108833148359,273.4306782981882,5,1
2664,2081,91,2022-05-10 14:35:28.941929462,4,0.0,Cartao,5,77.78746294520676,311.149851780827,5,1
2665,1997,72,2022-05-10 15:45:34.022268152,3,0.0,Cartao,5,28.741808328660944,86.22542498598284,5,1
2666,3693,135,2022-05-10 16:55:39.102606840,1,0.0,Cartao,4,15.427257917211355,15.427257917211355,5,1
2667,3231,113,2022-05-10 18:05:44.182945530,3,0.1,Cartao,4,17.66891423500304,47.706068434508204,5,1
2668,1251,22,2022-05-10 19:15:49.263284220,2,0.05,Cartao,4,107.89218831385797,204.99515779633015,5,1
2669,4463,102,2022-05-10 20:25:54.343622908,3,0.0,Cartao,4,193.05554121921594,579.1666236576478,5,1
2670,2037,137,2022-05-10 21:35:59.423961598,1,0.05,Cartao,4,95.00552757023793,90.25525119172603,5,1
2671,538,60,2022-05-10 22:46:04.504300288,2,0.0,PIX,3,77.139420925734,154.278841851468,5,1
2672,1555,42,2022-05-10 23:56:09.584638976,2,0.05,Cartao,5,269.2930184243128,511.65673500619425,5,1
2673,2153,59,2022-05-11 01:06:14.664977666,2,0.0,Cartao,5,101.052038619618,202.104077239236,5,2
2674,791,168,2022-05-11 02:16:19.745316354,1,0.05,Boleto,5,130.4728051733273,123.94916491466091,5,2
2675,1949,29,2022-05-11 03:26:24.825655044,4,0.05,PIX,5,44.18080995109796,167.88707781417224,5,2
2676,4144,183,2022-05-11 04:36:29.905993734,3,0.0,Cartao,5,300.32494087249347,900.9748226174804,5,2
2677,4756,192,2022-05-11 05:46:34.986332422,3,0.2,PIX,3,115.65005666048887,277.5601359851733,5,2
2678,1436,101,2022-05-11 06:56:40.066671112,4,0.05,PIX,4,102.2338209079627,388.4885194502582,5,2
2679,3250,114,2022-05-11 08:06:45.147009802,3,0.0,Cartao,5,84.11780070246768,252.35340210740304,5,2
2680,2849,112,2022-05-11 09:16:50.227348490,4,0.0,Cartao,2,62.17142621247736,248.68570484990943,5,2
2681,114,42,2022-05-11 10:26:55.307687180,2,0.15,PIX,3,269.2930184243128,457.7981313213317,5,2
2682,2344,29,2022-05-11 11:37:00.388025868,2,0.0,PIX,5,44.18080995109796,88.36161990219593,5,2
2683,4534,21,2022-05-11 12:47:05.468364558,3,0.0,PIX,4,202.2700335438328,606.8101006314984,5,2
2684,162,97,2022-05-11 13:57:10.548703248,4,0.05,PIX,5,113.65928694078707,431.90529037499084,5,2
2685,3913,191,2022-05-11 15:07:15.629041936,1,0.0,PIX,4,100.12360467555774,100.12360467555774,5,2
2686,504,123,2022-05-11 16:17:20.709380626,3,0.0,PIX,3,11.228865560868284,33.68659668260485,5,2
2687,2635,63,2022-05-11 17:27:25.789719316,2,0.05,Boleto,5,38.727986235793914,73.58317384800843,5,2
2688,2506,38,2022-05-11 18:37:30.870058004,2,0.1,PIX,5,122.0662285200489,219.71921133608802,5,2
2689,1395,194,2022-05-11 19:47:35.950396694,2,0.1,Cartao,4,117.76125814169451,211.97026465505013,5,2
2690,1510,140,2022-05-11 20:57:41.030735382,4,0.05,PIX,5,78.14959159654056,296.96844806685414,5,2
2691,2320,33,2022-05-11 22:07:46.111074072,2,0.05,PIX,4,11.711524429728145,22.251896416483476,5,2
2692,3251,1,2022-05-11 23:17:51.191412762,2,0.0,Cartao,4,68.66858941690182,137.33717883380365,5,2
2693,480,196,2022-05-12 00:27:56.271751450,2,0.05,Cartao,4,80.63270891960313,153.20214694724595,5,3
2694,4255,28,2022-05-12 01:38:01.352090140,3,0.15,PIX,3,24.416776369051423,62.26277974108113,5,3
2695,755,190,2022-05-12 02:48:06.432428828,1,0.1,PIX,5,22.516438351023066,20.26479451592076,5,3
2696,4000,78,2022-05-12 03:58:11.512767518,3,0.0,Cartao,5,112.19456058794852,336.58368176384556,5,3
2697,1837,117,2022-05-12 05:08:16.593106208,6,0.15,Cartao,4,82.74515385414578,422.0002846561435,5,3
2698,204,59,2022-05-12 06:18:21.673444896,2,0.0,PIX,5,101.052038619618,202.104077239236,5,3
2699,2843,49,2022-05-12 07:28:26.753783586,3,0.0,Cartao,4,119.56450944827765,358.69352834483294,5,3
2700,3350,45,2022-05-12 08:38:31.834122276,5,0.0,PIX,4,143.9108833148359,719.5544165741795,5,3
2701,3215,123,2022-05-12 09:48:36.914460964,1,0.0,Cartao,5,11.228865560868284,11.228865560868284,5,3
2702,3592,134,2022-05-12 10:58:41.994799654,5,0.0,Cartao,2,169.71256359437055,848.5628179718527,5,3
2703,4608,115,2022-05-12 12:08:47.075138342,3,0.0,Cartao,4,124.46779017029083,373.4033705108725,5,3
2704,4212,20,2022-05-12 13:18:52.155477032,3,0.05,Cartao,5,69.9195196679341,199.2706310536122,5,3
2705,392,85,2022-05-12 14:28:57.235815722,1,0.05,PIX,3,111.83756256845014,106.24568444002763,5,3
2706,3415,144,2022-05-12 15:39:02.316154410,2,0.05,Cartao,5,53.31107357777261,101.29103979776795,5,3
2707,3445,140,2022-05-12 16:49:07.396493100,4,0.0,Cartao,5,78.14959159654056,312.59836638616224,5,3
2708,2774,52,2022-05-12 17:59:12.476831790,4,0.15,PIX,5,67.0124709617887,227.84240127008155,5,3
2709,2417,148,2022-05-12 19:09:17.557170478,3,0.0,Cartao,3,46.119815081995306,138.3594452459859,5,3
2710,1239,186,2022-05-12 20:19:22.637509168,1,0.05,PayPal,5,34.32959871776507,32.61311878187682,5,3
2711,2949,173,2022-05-12 21:29:27.717847856,5,0.05,Cartao,5,22.717646304343,107.90881994562923,5,3
2712,741,97,2022-05-12 22:39:32.798186546,2,0.0,Cartao,2,113.65928694078707,227.31857388157414,5,3
2713,3884,114,2022-05-12 23:49:37.878525236,5,0.05,PIX,5,84.11780070246768,399.5595533367214,5,3
2714,4133,2,2022-05-13 00:59:42.958863924,3,0.0,PayPal,4,95.58519870822748,286.7555961246824,5,4
2715,2844,34,2022-05-13 02:09:48.039202614,1,0.0,PayPal,1,53.641627469647965,53.641627469647965,5,4
2716,1536,26,2022-05-13 03:19:53.119541304,3,0.1,Cartao,5,117.01478829685594,315.93992840151105,5,4
2717,369,161,2022-05-13 04:29:58.199879992,4,0.1,PIX,4,20.764884896342735,74.75358562683385,5,4
2718,2272,170,2022-05-13 05:40:03.280218682,1,0.0,PayPal,5,123.06047406185569,123.06047406185569,5,4
2719,1958,94,2022-05-13 06:50:08.360557370,4,0.0,PayPal,5,113.13502848556219,452.54011394224875,5,4
2720,4910,65,2022-05-13 08:00:13.440896060,3,0.15,Cartao,1,29.325531164644282,74.78010446984293,5,4
2721,1099,110,2022-05-13 09:10:18.521234750,3,0.0,Cartao,3,145.72531709283768,437.175951278513,5,4
2722,2772,8,2022-05-13 10:20:23.601573438,2,0.1,PIX,4,122.8612155486089,221.15018798749603,5,4
2723,1392,65,2022-05-13 11:30:28.681912128,6,0.0,PIX,5,29.325531164644282,175.9531869878657,5,4
2724,1648,110,2022-05-13 12:40:33.762250818,3,0.1,PIX,5,145.72531709283768,393.45835615066176,5,4
2725,2032,138,2022-05-13 13:50:38.842589506,1,0.05,Cartao,5,61.92851384905333,58.83208815660066,5,4
2726,1679,32,2022-05-13 15:00:43.922928196,5,0.1,Boleto,3,132.01005689923093,594.0452560465392,5,4
2727,2147,51,2022-05-13 16:10:49.003266884,3,0.0,Cartao,4,138.71839924447593,416.1551977334278,5,4
2728,2825,185,2022-05-13 17:20:54.083605574,7,0.05,Cartao,4,40.03810141835146,266.2533744320372,5,4
2729,3297,168,2022-05-13 18:30:59.163944264,3,0.05,PIX,3,130.4728051733273,371.84749474398274,5,4
2730,4171,66,2022-05-13 19:41:04.244282952,3,0.05,Boleto,5,17.782019630841017,50.67875594789689,5,4
2731,3782,31,2022-05-13 20:51:09.324621642,5,0.05,PayPal,5,48.55306624192414,230.62706464913967,5,4
2732,2232,191,2022-05-13 22:01:14.404960332,1,0.0,Cartao,5,100.12360467555774,100.12360467555774,5,4
2733,3365,68,2022-05-13 23:11:19.485299020,3,0.05,Cartao,4,149.05162093820286,424.7971196738781,5,4
2734,3129,184,2022-05-14 00:21:24.565637710,2,0.0,Cartao,5,119.32818648454948,262.52201026600886,5,5
2735,1273,12,2022-05-14 01:31:29.645976398,2,0.05,Cartao,1,23.208863476733935,48.50652466637393,5,5
2736,1980,31,2022-05-14 02:41:34.726315088,2,0.15,Cartao,5,48.55306624192414,90.79423387239815,5,5
2737,3698,23,2022-05-14 03:51:39.806653778,5,0.0,Cartao,2,32.81726376690922,180.49495071800072,5,5
2738,2188,161,2022-05-14 05:01:44.886992466,4,0.0,Cartao,4,20.764884896342735,91.36549354390804,5,5
2739,2407,8,2022-05-14 06:11:49.967331156,2,0.0,Cartao,4,122.8612155486089,270.2946742069396,5,5
2740,1577,190,2022-05-14 07:21:55.047669846,2,0.15,Cartao,5,22.516438351023066,42.10573971641313,5,5
2741,3480,124,2022-05-14 08:32:00.128008534,4,0.05,Boleto,4,78.80556018907903,329.4072415903504,5,5
2742,3546,80,2022-05-14 09:42:05.208347224,3,0.0,Boleto,3,177.29823160905661,585.0841643098869,5,5
2743,1470,15,2022-05-14 10:52:10.288685912,2,0.0,PIX,4,26.151915079959437,57.534213175910764,5,5
2744,980,169,2022-05-14 12:02:15.369024602,2,0.05,Cartao,5,22.952080615744848,47.969848486906734,5,5
2745,1256,104,2022-05-14 13:12:20.449363292,4,0.05,Cartao,4,48.21711915501299,201.5475580679543,5,5
2746,3689,180,2022-05-14 14:22:25.529701980,3,0.0,Cartao,5,107.58835269741391,355.0415639014659,5,5
2747,1642,154,2022-05-14 15:32:30.610040670,3,0.05,PayPal,5,59.874062165308146,187.70518488824106,5,5
2748,300,78,2022-05-14 16:42:35.690379360,2,0.1,Cartao,5,112.19456058794852,222.14522996413808,5,5
2749,4522,12,2022-05-14 17:52:40.770718048,6,0.05,Cartao,5,23.208863476733935,145.51957399912177,5,5
2750,3043,27,2022-05-14 19:02:45.851056738,5,0.0,Cartao,4,30.78811887946517,169.33465383705843,5,5
2751,401,111,2022-05-14 20:12:50.931395426,2,0.15,PIX,5,105.25940877816859,196.8350944151753,5,5
2752,1281,196,2022-05-14 21:22:56.011734116,3,0.0,PIX,2,80.63270891960313,266.0879394346903,5,5
2753,4837,158,2022-05-14 22:33:01.092072806,4,0.05,Boleto,4,66.53689055921816,278.12420253753197,5,5
2754,862,4,2022-05-14 23:43:06.172411494,7,0.05,Cartao,4,22.962554679951594,167.9710874838459,5,5
2755,4590,54,2022-05-15 00:53:11.252750184,3,0.05,PayPal,4,58.76027528762599,184.2134630267075,5,6
2756,2574,95,2022-05-15 02:03:16.333088872,3,0.05,PIX,4,425.53284007466436,1334.0454536340728,5,6
2757,2785,162,2022-05-15 03:13:21.413427562,5,0.05,Boleto,4,22.154397211327222,115.75672542918474,5,6
2758,4186,196,2022-05-15 04:23:26.493766252,3,0.0,PIX,5,80.63270891960313,266.0879394346903,5,6
2759,4160,84,2022-05-15 05:33:31.574104940,3,0.05,PayPal,5,47.62129560420861,149.29276171919398,5,6
2760,1112,184,2022-05-15 06:43:36.654443630,5,0.0,Cartao,4,119.32818648454948,656.3050256650222,5,6
2761,1057,146,2022-05-15 07:53:41.734782320,2,0.05,PIX,4,83.43932595224732,174.3881912401969,5,6
2762,1096,175,2022-05-15 09:03:46.815121008,4,0.0,Boleto,5,92.02885828064885,404.92697643485496,5,6
2763,2301,200,2022-05-15 10:13:51.895459698,2,0.0,Cartao,4,81.45023600148582,179.19051920326882,5,6
2764,3992,188,2022-05-15 11:23:56.975798386,1,0.05,PIX,5,101.14852671932906,105.70021042169887,5,6
2765,514,106,2022-05-15 12:34:02.056137076,2,0.0,Boleto,5,55.24759187451306,121.54470212392874,5,6
2766,4232,187,2022-05-15 13:44:07.136475766,5,0.1,Cartao,3,59.807830373924524,296.04876035092644,5,6
2767,2677,130,2022-05-15 14:54:12.216814454,6,0.0,Cartao,5,42.91740065384273,283.2548443153621,5,6
2768,121,121,2022-05-15 16:04:17.297153144,3,0.0,Boleto,5,178.8211013976887,590.1096346123727,5,6
2769,1502,73,2022-05-15 17:14:22.377491834,4,0.05,PIX,2,247.99085398835646,1036.6017696713302,5,6
2770,2848,16,2022-05-15 18:24:27.457830522,2,0.0,Cartao,2,146.84313582694529,323.05489881927963,5,6
2771,4920,186,2022-05-15 19:34:32.538169212,2,0.1,Cartao,5,34.32959871776507,67.97260546117485,5,6
2772,1118,140,2022-05-15 20:44:37.618507900,2,0.0,PIX,4,78.14959159654056,171.92910151238925,5,6
2773,505,133,2022-05-15 21:54:42.698846590,2,0.05,Cartao,3,35.573127676769815,74.3478368444489,5,6
2774,2992,167,2022-05-15 23:04:47.779185280,1,0.0,Cartao,4,33.60817574534895,36.96899331988385,5,6
2775,1624,143,2022-05-16 00:14:52.859523968,3,0.0,Boleto,5,100.81573716654023,302.4472114996207,5,0
2776,2239,72,2022-05-16 01:24:57.939862658,3,0.1,Boleto,4,28.741808328660944,77.60288248738456,5,0
2777,2434,88,2022-05-16 02:35:03.020201348,3,0.05,Cartao,5,38.999792407549556,111.14940836151622,5,0
2778,803,147,2022-05-16 03:45:08.100540036,2,0.0,PIX,4,47.7241819926608,95.4483639853216,5,0
2779,4374,101,2022-05-16 04:55:13.180878726,3,0.1,PayPal,3,102.2338209079627,276.03131645149926,5,0
2780,1472,82,2022-05-16 06:05:18.261217414,1,0.0,Cartao,5,23.88072899594696,23.88072899594696,5,0
2781,827,85,2022-05-16 07:15:23.341556104,3,0.05,Cartao,4,111.83756256845014,318.73705332008285,5,0
2782,1429,49,2022-05-16 08:25:28.421894794,3,0.05,Cartao,5,119.56450944827765,340.75885192759125,5,0
2783,2444,123,2022-05-16 09:35:33.502233482,3,0.0,Cartao,4,11.228865560868284,33.68659668260485,5,0
2784,4875,39,2022-05-16 10:45:38.582572172,3,0.05,Boleto,4,169.83845961893994,484.0396099139788,5,0
2785,4307,78,2022-05-16 11:55:43.662910862,3,0.0,Boleto,3,112.19456058794852,336.58368176384556,5,0
2786,4986,143,2022-05-16 13:05:48.743249550,2,0.1,PIX,5,100.81573716654023,181.46832689977242,5,0
2787,3782,123,2022-05-16 14:15:53.823588240,1,0.1,PayPal,4,11.228865560868284,10.105979004781457,5,0
2788,2026,55,2022-05-16 15:25:58.903926928,1,0.05,Cartao,4,121.7900018732139,115.70050177955319,5,0
2789,2318,113,2022-05-16 16:36:03.984265618,2,0.05,Cartao,3,17.66891423500304,33.570937046505776,5,0
2790,1007,195,2022-05-16 17:46:09.064604308,2,0.2,PIX,4,60.169506576450495,96.2712105223208,5,0
2791,1638,184,2022-05-16 18:56:14.144942996,3,0.1,Boleto,5,119.32818648454948,322.1861035082836,5,0
2792,845,45,2022-05-16 20:06:19.225281686,3,0.0,Cartao,5,143.9108833148359,431.73264994450767,5,0
2793,4494,185,2022-05-16 21:16:24.305620376,4,0.0,PIX,4,40.03810141835146,160.15240567340584,5,0
2794,3288,67,2022-05-16 22:26:29.385959064,2,0.05,PIX,5,24.34061739060765,46.247173042154536,5,0
2795,3504,6,2022-05-16 23:36:34.466297754,3,0.0,Cartao,5,26.998242006565224,80.99472601969568,5,0
2796,2862,70,2022-05-17 00:46:39.546636442,2,0.1,Cartao,4,179.5589516211935,323.20611291814834,5,1
2797,639,159,2022-05-17 01:56:44.626975132,5,0.05,Cartao,3,52.05783748427777,247.27472805031942,5,1
2798,493,22,2022-05-17 03:06:49.707313822,2,0.2,Cartao,4,107.89218831385797,172.62750130217276,5,1
2799,2999,85,2022-05-17 04:16:54.787652510,1,0.0,Cartao,5,111.83756256845014,111.83756256845014,5,1
2800,3658,166,2022-05-17 05:26:59.867991200,1,0.05,PIX,4,33.04297823943153,31.390829327459947,5,1
2801,2176,102,2022-05-17 06:37:04.948329890,3,0.05,Cartao,4,193.05554121921594,550.2082924747655,5,1
2802,1486,58,2022-05-17 07:47:10.028668578,2,0.05,Cartao,5,10.3134849941049,19.59562148879931,5,1
2803,4544,198,2022-05-17 08:57:15.109007268,3,0.1,Cartao,4,68.7478212041946,185.6191172513254,5,1
2804,559,157,2022-05-17 10:07:20.189345956,3,0.05,Boleto,4,87.73385566746276,250.04148865226887,5,1
2805,3749,184,2022-05-17 11:17:25.269684646,2,0.1,Boleto,5,119.32818648454948,214.79073567218907,5,1
2806,970,110,2022-05-17 12:27:30.350023336,4,0.05,PIX,3,145.72531709283768,553.7562049527832,5,1
2807,4010,139,2022-05-17 13:37:35.430362024,1,0.05,Cartao,5,64.8238527988364,61.582660158894576,5,1
2808,86,176,2022-05-17 14:47:40.510700714,2,0.05,Cartao,4,54.00218451911889,102.60415058632589,5,1
2809,4973,86,2022-05-17 15:57:45.591039404,2,0.0,Cartao,5,101.58119865176596,203.16239730353192,5,1
2810,3129,60,2022-05-17 17:07:50.671378092,5,0.0,PIX,4,77.139420925734,385.69710462867,5,1
2811,4302,179,2022-05-17 18:17:55.751716782,4,0.15,PIX,5,103.98980664371612,353.5653425886348,5,1
2812,2196,167,2022-05-17 19:28:00.832055470,1,0.0,Cartao,4,33.60817574534895,33.60817574534895,5,1
2813,4887,134,2022-05-17 20:38:05.912394160,4,0.0,Cartao,3,169.71256359437055,678.8502543774822,5,1
2814,4054,30,2022-05-17 21:48:10.992732850,3,0.0,Cartao,4,20.978757959938,62.936273879814,5,1
2815,947,107,2022-05-17 22:58:16.073071538,2,0.05,Cartao,3,166.74097046283643,316.8078438793892,5,1
2816,3209,129,2022-05-18 00:08:21.153410228,1,0.2,Cartao,2,63.5369604354573,50.82956834836585,5,2
2817,1994,86,2022-05-18 01:18:26.233748916,6,0.1,Cartao,4,101.58119865176596,548.5384727195362,5,2
2818,3441,9,2022-05-18 02:28:31.314087606,3,0.05,PIX,4,12.43664425173494,35.444436117444575,5,2
2819,1546,173,2022-05-18 03:38:36.394426296,3,0.1,Boleto,3,22.717646304343,61.337645021726104,5,2
2820,4653,136,2022-05-18 04:48:41.474764984,2,0.05,Cartao,5,30.15325332576214,57.29118131894806,5,2
2821,3508,34,2022-05-18 05:58:46.555103674,4,0.0,Cartao,5,53.641627469647965,214.56650987859186,5,2
2822,30,136,2022-05-18 07:08:51.635442364,3,0.0,Cartao,5,30.15325332576214,90.45975997728642,5,2
2823,1472,140,2022-05-18 08:18:56.715781052,2,0.0,PIX,4,78.14959159654056,156.29918319308112,5,2
2824,1410,43,2022-05-18 09:29:01.796119742,3,0.15,Boleto,4,22.72460702992212,57.94774792630141,5,2
2825,3761,105,2022-05-18 10:39:06.876458430,3,0.15,Boleto,5,81.22679884711562,207.12833706014482,5,2
2826,3680,56,2022-05-18 11:49:11.956797120,3,0.0,Boleto,4,35.04069350877726,105.12208052633179,5,2
2827,529,31,2022-05-18 12:59:17.037135810,1,0.05,Cartao,4,48.55306624192414,46.12541292982793,5,2
2828,126,170,2022-05-18 14:09:22.117474498,4,0.2,Cartao,4,123.06047406185569,393.79351699793824,5,2
2829,4909,161,2022-05-18 15:19:27.197813188,4,0.1,Cartao,4,20.764884896342735,74.75358562683385,5,2
2830,3857,19,2022-05-18 16:29:32.278151878,3,0.05,PIX,4,40.71717391865951,116.0439456681796,5,2
2831,3259,113,2022-05-18 17:39:37.358490566,3,0.05,PIX,4,17.66891423500304,50.35640556975866,5,2
2832,654,183,2022-05-18 18:49:42.438829256,6,0.1,Cartao,5,300.32494087249347,1621.7546807114647,5,2
2833,4234,4,2022-05-18 19:59:47.519167944,2,0.0,Cartao,4,22.962554679951594,45.92510935990319,5,2
2834,741,12,2022-05-18 21:09:52.599506634,2,0.15,PIX,5,23.208863476733935,39.45506791044769,5,2
2835,2262,84,2022-05-18 22:19:57.679845324,6,0.0,Cartao,5,47.62129560420861,285.72777362525164,5,2
2836,291,104,2022-05-18 23:30:02.760184012,2,0.15,Boleto,4,48.21711915501299,81.96910256352207,5,2
2837,2992,156,2022-05-19 00:40:07.840522702,2,0.0,Cartao,5,32.76738545515761,65.53477091031522,5,3
2838,3642,58,2022-05-19 01:50:12.920861392,5,0.15,PIX,5,10.3134849941049,43.832311224945826,5,3
2839,2578,48,2022-05-19 03:00:18.001200080,1,0.0,PIX,2,31.27535906794353,31.27535906794353,5,3
2840,2740,120,2022-05-19 04:10:23.081538770,3,0.15,Boleto,5,77.27297915183716,197.04609683718476,5,3
2841,1694,124,2022-05-19 05:20:28.161877458,3,0.0,Boleto,5,78.80556018907903,236.4166805672371,5,3
2842,4645,1,2022-05-19 06:30:33.242216148,5,0.0,Cartao,5,68.66858941690182,343.3429470845091,5,3
2843,1320,105,2022-05-19 07:40:38.322554838,2,0.15,PIX,4,81.22679884711562,138.08555804009654,5,3
2844,2822,44,2022-05-19 08:50:43.402893526,5,0.1,PIX,5,101.36909731953254,456.16093793789645,5,3
2845,3663,63,2022-05-19 10:00:48.483232216,1,0.1,PIX,3,38.727986235793914,34.85518761221452,5,3
2846,3230,95,2022-05-19 11:10:53.563570906,1,0.05,PayPal,4,425.53284007466436,404.25619807093113,5,3
2847,1396,38,2022-05-19 12:20:58.643909594,3,0.0,Cartao,1,122.0662285200489,366.1986855601467,5,3
2848,2968,9,2022-05-19 13:31:03.724248284,4,0.0,PIX,4,12.43664425173494,49.74657700693976,5,3
2849,3962,6,2022-05-19 14:41:08.804586972,5,0.15,PIX,2,26.998242006565224,114.74252852790221,5,3
2850,2615,70,2022-05-19 15:51:13.884925662,5,0.0,Cartao,5,179.5589516211935,897.7947581059675,5,3
2851,1545,52,2022-05-19 17:01:18.965264352,3,0.1,PIX,4,67.0124709617887,180.93367159682947,5,3
2852,3902,67,2022-05-19 18:11:24.045603040,3,0.05,Cartao,4,24.34061739060765,69.3707595632318,5,3
2853,4498,96,2022-05-19 19:21:29.125941730,2,0.05,PIX,5,80.96081144378063,153.82554174318318,5,3
2854,1781,99,2022-05-19 20:31:34.206280420,2,0.1,PIX,4,60.24597435332988,108.44275383599378,5,3
2855,2151,144,2022-05-19 21:41:39.286619108,3,0.05,Cartao,4,53.31107357777261,151.93655969665193,5,3
2856,4883,130,2022-05-19 22:51:44.366957798,7,0.1,PIX,4,42.91740065384273,270.37962411920927,5,3
2857,4469,36,2022-05-20 00:01:49.447296486,3,0.1,Boleto,4,86.08705738668456,232.4350549440483,5,4
2858,4434,105,2022-05-20 01:11:54.527635176,4,0.0,PIX,3,81.22679884711562,324.90719538846247,5,4
2859,1057,199,2022-05-20 02:21:59.607973866,2,0.0,Boleto,5,39.67387062479729,79.34774124959458,5,4
2860,1446,35,2022-05-20 03:32:04.688312554,4,0.1,Cartao,4,50.105321836055715,180.37915860980058,5,4
2861,1969,120,2022-05-20 04:42:09.768651244,2,0.1,Boleto,4,77.27297915183716,139.0913624733069,5,4
2862,1097,30,2022-05-20 05:52:14.848989934,2,0.05,Boleto,5,20.978757959938,39.8596401238822,5,4
2863,1882,173,2022-05-20 07:02:19.929328622,3,0.2,Cartao,3,22.717646304343,54.5223511304232,5,4
2864,1205,174,2022-05-20 08:12:25.009667312,4,0.1,Cartao,2,47.01886700311626,169.26792121121855,5,4
2865,1921,93,2022-05-20 09:22:30.090006000,2,0.1,PIX,4,12.799442665188062,23.038996797338513,5,4
2866,3584,193,2022-05-20 10:32:35.170344690,5,0.0,Cartao,5,27.052496834176047,135.26248417088024,5,4
2867,3140,129,2022-05-20 11:42:40.250683380,5,0.0,PayPal,4,63.5369604354573,317.68480217728654,5,4
2868,3975,105,2022-05-20 12:52:45.331022068,4,0.0,Cartao,1,81.22679884711562,324.90719538846247,5,4
2869,3420,185,2022-05-20 14:02:50.411360758,3,0.0,Cartao,4,40.03810141835146,120.11430425505438,5,4
2870,2039,199,2022-05-20 15:12:55.491699448,1,0.1,Boleto,4,39.67387062479729,35.70648356231756,5,4
2871,1733,195,2022-05-20 16:23:00.572038136,3,0.05,Cartao,5,60.169506576450495,171.4830937428839,5,4
2872,32,100,2022-05-20 17:33:05.652376826,4,0.05,PayPal,3,16.392362942669063,62.290979182142436,5,4
2873,1969,103,2022-05-20 18:43:10.732715514,4,0.1,PIX,5,87.90014881876334,316.44053574754804,5,4
2874,2975,31,2022-05-20 19:53:15.813054204,1,0.0,Cartao,4,48.55306624192414,48.55306624192414,5,4
2875,3331,25,2022-05-20 21:03:20.893392894,2,0.0,PIX,5,10.0,20.0,5,4
