cliente_id,idade,genero,cidade,renda_mensal,tipo_cliente,data_cadastro
1785,35,M,Belo Horizonte,6261.762783237252,Regular,2021-06-05 09:20:16.323264656
1786,17,F,Brasilia,2125.6441017104316,Novo,2021-06-05 16:21:07.453490704
1787,31,M,Curitiba,2763.7686496917445,Regular,2021-06-05 23:21:58.583716744
1788,25,F,Manaus,3389.1777368298717,Regular,2021-06-06 06:22:49.713942792
1789,38,M,Fortaleza,1817.873592066597,Novo,2021-06-06 13:23:40.844168840
1790,51,M,Sao Paulo,2423.80752628556,Regular,2021-06-06 20:24:31.974394880
1791,12,M,Porto Alegre,3153.658041010608,Regular,2021-06-07 03:25:23.104620928
1792,36,F,Sao Paulo,3051.3544929860304,VIP,2021-06-07 10:26:14.234846976
1793,33,F,Sao Paulo,5654.324956958992,Novo,2021-06-07 17:27:05.365073016
1794,43,M,Porto Alegre,6442.865009465982,Novo,2021-06-08 00:27:56.495299064
1795,37,F,Curitiba,1942.939990637459,Regular,2021-06-08 07:28:47.625525112
1796,25,F,Curitiba,3151.501420162591,Regular,2021-06-08 14:29:38.755751152
1797,31,F,Manaus,4176.062743409363,Regular,2021-06-08 21:30:29.885977200
1798,25,M,Fortaleza,6362.48137088699,Regular,2021-06-09 04:31:21.016203248
1799,47,F,Salvador,4269.470734005206,Regular,2021-06-09 11:32:12.146429288
1800,35,M,Sao Paulo,3447.6795888436745,Regular,2021-06-09 18:33:03.276655336
1801,57,M,Recife,4160.003796983522,VIP,2021-06-10 01:33:54.406881376
1802,34,F,Sao Paulo,4175.061706468261,Regular,2021-06-10 08:34:45.537107424
1803,26,F,Salvador,1874.585512295047,VIP,2021-06-10 15:35:36.667333472
1804,16,M,Belo Horizonte,3282.627330894645,Novo,2021-06-10 22:36:27.797559512
1805,13,M,Manaus,6183.133724499774,Regular,2021-06-11 05:37:18.927785560
1806,15,F,Brasilia,2687.3789126238244,Regular,2021-06-11 12:38:10.058011608
1807,38,F,Brasilia,3180.276180680757,Regular,2021-06-11 19:39:01.188237648
1808,41,M,Salvador,2640.548065696619,Regular,2021-06-12 02:39:52.318463696
1809,16,F,Sao Paulo,1000.0,Regular,2021-06-12 09:40:43.448689744
1810,45,M,Brasilia,3011.8057313542995,VIP,2021-06-12 16:41:34.578915784
1811,29,M,Salvador,3466.4835235701544,Regular,2021-06-12 23:42:25.709141832
1812,36,F,Porto Alegre,2307.115459901181,Regular,2021-06-13 06:43:16.839367880
1813,54,M,Curitiba,1673.5150697784673,Novo,2021-06-13 13:44:07.969593920
1814,45,M,Rio de Janeiro,1919.2634470825483,Novo,2021-06-13 20:44:59.099819968
1815,31,F,Curitiba,4368.145415949288,VIP,2021-06-14 03:45:50.230046016
1816,24,F,Sao Paulo,7992.5280184728435,Regular,2021-06-14 10:46:41.360272056
1817,9,M,Salvador,5950.417537532126,Regular,2021-06-14 17:47:32.490498104
1818,26,F,Belo Horizonte,1522.0707124888363,Regular,2021-06-15 00:48:23.620724152
1819,32,F,Brasilia,4570.206437901563,Novo,2021-06-15 07:49:14.750950192
1820,23,M,Brasilia,2139.695508394511,Regular,2021-06-15 14:50:05.881176240
1821,33,F,Brasilia,2228.01530128466,Regular,2021-06-15 21:50:57.011402280
1822,35,M,Salvador,2366.1328699529968,Novo,2021-06-16 04:51:48.141628328
1823,32,M,Curitiba,4243.032373048329,Novo,2021-06-16 11:52:39.271854376
1824,27,F,Belo Horizonte,4815.651821738491,Regular,2021-06-16 18:53:30.402080416
1825,37,F,Salvador,2838.367847481878,Regular,2021-06-17 01:54:21.532306464
1826,40,M,Sao Paulo,2862.5400227056625,Novo,2021-06-17 08:55:12.662532512
1827,21,M,Manaus,3759.8407118538034,Regular,2021-06-17 15:56:03.792758552
1828,51,F,Sao Paulo,3959.991943442032,VIP,2021-06-17 22:56:54.922984600
1829,33,M,Rio de Janeiro,5367.474899623008,Regular,2021-06-18 05:57:46.053210648
1830,35,M,Manaus,1568.4043002877133,Regular,2021-06-18 12:58:37.183436688
1831,43,M,Sao Paulo,3010.9582721056136,VIP,2021-06-18 19:59:28.313662736
1832,37,F,Belo Horizonte,1747.5809774375641,Novo,2021-06-19 03:00:19.443888784
1833,46,M,Fortaleza,2905.988423501491,Novo,2021-06-19 10:01:10.574114824
1834,38,M,Fortaleza,2662.211257260828,Regular,2021-06-19 17:02:01.704340872
1835,27,F,Fortaleza,2912.08696448633,Regular,2021-06-20 00:02:52.834566920
1836,39,F,Rio de Janeiro,1998.4527915776082,Regular,2021-06-20 07:03:43.964792960
1837,21,F,Rio de Janeiro,1417.0819952430936,Regular,2021-06-20 14:04:35.095019008
1838,36,M,Fortaleza,1046.055012697096,Regular,2021-06-20 21:05:26.225245056
1839,34,F,Porto Alegre,2791.710928452644,Novo,2021-06-21 04:06:17.355471096
1840,32,M,Brasilia,2403.0629866924683,VIP,2021-06-21 11:07:08.485697144
1841,33,M,Manaus,2126.0714532888255,Novo,2021-06-21 18:07:59.615923192
1842,12,F,Manaus,5774.888520625208,VIP,2021-06-22 01:08:50.746149232
1843,28,M,Brasilia,1939.6850753812253,Novo,2021-06-22 08:09:41.876375280
1844,36,M,Curitiba,6053.652216696672,Novo,2021-06-22 15:10:33.006601320
1845,36,M,Porto Alegre,6713.809960198063,Novo,2021-06-22 22:11:24.136827368
1846,22,M,Fortaleza,1123.8884329718583,VIP,2021-06-23 05:12:15.267053416
1847,50,M,Brasilia,3121.880206238414,Novo,2021-06-23 12:13:06.397279456
1848,24,F,Salvador,2440.972378261739,Regular,2021-06-23 19:13:57.527505504
1849,46,M,Manaus,1000.0,Regular,2021-06-24 02:14:48.657731552
1850,40,M,Salvador,1447.6247277904313,Regular,2021-06-24 09:15:39.787957592
1851,27,M,Brasilia,4391.684096404061,Regular,2021-06-24 16:16:30.918183640
1852,56,F,Brasilia,8181.245064232272,VIP,2021-06-24 23:17:22.048409688
1853,20,F,Sao Paulo,4681.337184805532,Regular,2021-06-25 06:18:13.178635728
1854,46,M,Sao Paulo,3504.545910358522,Regular,2021-06-25 13:19:04.308861776
1855,47,F,Belo Horizonte,2949.331487318012,Regular,2021-06-25 20:19:55.439087824
1856,26,M,Belo Horizonte,6914.192466607769,VIP,2021-06-26 03:20:46.569313864
1857,51,M,Rio de Janeiro,8726.499554197411,VIP,2021-06-26 10:21:37.699539912
1858,31,M,Rio de Janeiro,2222.923855270587,Regular,2021-06-26 17:22:28.829765960
1859,38,M,Fortaleza,1096.6405276579057,Regular,2021-06-27 00:23:19.959992000
1860,38,M,Sao Paulo,1044.095530288815,Regular,2021-06-27 07:24:11.090218048
1861,33,F,Fortaleza,5772.961557830491,Regular,2021-06-27 14:25:02.220444096
1862,44,M,Brasilia,2911.6369553352424,Novo,2021-06-27 21:25:53.350670136
1863,44,F,Fortaleza,3266.978907101713,Novo,2021-06-28 04:26:44.480896184
1864,14,M,Brasilia,1217.6456808428418,Regular,2021-06-28 11:27:35.611122224
1865,50,M,Manaus,2045.5163768219372,Regular,2021-06-28 18:28:26.741348272
1866,15,M,Sao Paulo,2571.5383872132893,Novo,2021-06-29 01:29:17.871574320
1867,47,F,Belo Horizonte,3307.4050618669203,Regular,2021-06-29 08:30:09.001800360
1868,48,M,Fortaleza,2442.3207188394535,Regular,2021-06-29 15:31:00.132026408
1869,21,F,Sao Paulo,1774.6116706031576,VIP,2021-06-29 22:31:51.262252456
1870,30,M,Manaus,2013.6746251523919,Regular,2021-06-30 05:32:42.392478496
1871,21,M,Salvador,5454.3113208492705,Regular,2021-06-30 12:33:33.522704544
1872,32,M,Belo Horizonte,3369.070973432994,VIP,2021-06-30 19:34:24.652930592
1873,31,M,Porto Alegre,4048.405599601079,Regular,2021-07-01 02:35:15.783156632
1874,44,M,Recife,1901.8133306301243,Regular,2021-07-01 09:36:06.913382680
1875,50,M,Sao Paulo,1000.0,VIP,2021-07-01 16:36:58.043608728
1876,51,F,Curitiba,2294.907568586222,Regular,2021-07-01 23:37:49.173834768
1877,28,M,Sao Paulo,1932.7801213445953,Regular,2021-07-02 06:38:40.304060816
1878,32,F,Brasilia,3549.3016127537076,Novo,2021-07-02 13:39:31.434286864
1879,14,M,Porto Alegre,15411.385860910656,Novo,2021-07-02 20:40:22.564512904
1880,25,F,Curitiba,4219.968779623165,Regular,2021-07-03 03:41:13.694738952
1881,46,F,Fortaleza,11707.443085696448,VIP,2021-07-03 10:42:04.824965000
1882,54,M,Manaus,3961.527046300355,Regular,2021-07-03 17:42:55.955191040
1883,20,M,Curitiba,2175.593720498282,VIP,2021-07-04 00:43:47.085417088
1884,27,F,Fortaleza,3547.356790408801,VIP,2021-07-04 07:44:38.215643136
1885,34,F,Fortaleza,7261.337356500639,Novo,2021-07-04 14:45:29.345869176
1886,38,M,Fortaleza,7441.154556855275,Regular,2021-07-04 21:46:20.476095224
1887,25,M,Brasilia,2235.748423242719,Regular,2021-07-05 04:47:11.606321264
1888,40,F,Curitiba,3383.2492654729385,Regular,2021-07-05 11:48:02.736547312
1889,29,M,Rio de Janeiro,1458.7957712803106,Novo,2021-07-05 18:48:53.866773360
1890,34,F,Manaus,4502.257930925901,VIP,2021-07-06 01:49:44.996999400
1891,41,M,Salvador,6481.306241615669,Regular,2021-07-06 08:50:36.127225448
1892,35,M,Sao Paulo,3040.8724004336314,Regular,2021-07-06 15:51:27.257451496
1893,29,F,Brasilia,2135.183718584764,Regular,2021-07-06 22:52:18.387677536
1894,33,F,Belo Horizonte,3569.088341511743,Novo,2021-07-07 05:53:09.517903584
1895,33,M,Salvador,3672.873172992505,Regular,2021-07-07 12:54:00.648129632
1896,30,M,Manaus,3104.3881317302043,VIP,2021-07-07 19:54:51.778355672
1897,31,F,Brasilia,3259.5928116834675,Regular,2021-07-08 02:55:42.908581720
1898,54,F,Salvador,2732.8288890489775,Regular,2021-07-08 09:56:34.038807768
1899,41,M,Sao Paulo,4904.838589473749,Regular,2021-07-08 16:57:25.169033808
1900,31,F,Fortaleza,4307.503248633639,Regular,2021-07-08 23:58:16.299259856
1901,43,F,Porto Alegre,1823.382235205645,Regular,2021-07-09 06:59:07.429485904
1902,30,F,Fortaleza,1798.4935888715434,Novo,2021-07-09 13:59:58.559711944
1903,49,F,Manaus,2624.938618927769,Regular,2021-07-09 21:00:49.689937992
1904,39,M,Sao Paulo,4308.816545803323,Regular,2021-07-10 04:01:40.820164040
1905,33,F,Salvador,3210.0079955464776,Novo,2021-07-10 11:02:31.950390080
1906,40,F,Recife,2161.2127359216147,Novo,2021-07-10 18:03:23.080616128
1907,16,M,Porto Alegre,3397.3782097500093,Novo,2021-07-11 01:04:14.210842176
1908,21,M,Fortaleza,2526.5114084539423,Regular,2021-07-11 08:05:05.341068216
1909,20,M,Rio de Janeiro,4629.680925432119,Regular,2021-07-11 15:05:56.471294264
1910,36,F,Salvador,3521.1017526608352,Novo,2021-07-11 22:06:47.601520304
1911,55,M,Fortaleza,2546.2091043270975,Novo,2021-07-12 05:07:38.731746352
1912,61,F,Salvador,3346.7981311533804,Regular,2021-07-12 12:08:29.861972400
1913,42,F,Porto Alegre,5753.272082480573,Novo,2021-07-12 19:09:20.992198440
1914,41,F,Manaus,2242.137569068775,Regular,2021-07-13 02:10:12.122424488
1915,13,F,Belo Horizonte,3645.790490762531,VIP,2021-07-13 09:11:03.252650536
1916,28,F,Fortaleza,2877.76672545054,Regular,2021-07-13 16:11:54.382876576
1917,25,M,Salvador,3690.4063094359212,Regular,2021-07-13 23:12:45.513102624
1918,27,F,Belo Horizonte,2148.9132521215397,Regular,2021-07-14 06:13:36.643328672
1919,32,M,Belo Horizonte,3150.0314521510472,Novo,2021-07-14 13:14:27.773554712
1920,29,F,Rio de Janeiro,5187.004496389213,Regular,2021-07-14 20:15:18.903780760
1921,11,M,Belo Horizonte,1865.8957457038575,Regular,2021-07-15 03:16:10.034006808
1922,43,F,Porto Alegre,1533.483844330067,Novo,2021-07-15 10:17:01.164232848
1923,22,F,Sao Paulo,1562.859160250487,Regular,2021-07-15 17:17:52.294458896
1924,37,F,Belo Horizonte,1660.159124518068,VIP,2021-07-16 00:18:43.424684944
1925,59,M,Recife,4014.4741399653294,Novo,2021-07-16 07:19:34.554910984
1926,23,M,Salvador,1475.9692285352742,Regular,2021-07-16 14:20:25.685137032
1927,4,F,Belo Horizonte,2568.4357310802443,Regular,2021-07-16 21:21:16.815363080
1928,31,M,Curitiba,4060.8380666669864,Regular,2021-07-17 04:22:07.945589120
1929,48,F,Sao Paulo,3671.404371089741,Regular,2021-07-17 11:22:59.075815168
1930,58,M,Brasilia,2458.288143384184,Regular,2021-07-17 18:23:50.206041208
1931,20,F,Sao Paulo,3279.5512102637967,Regular,2021-07-18 01:24:41.336267256
1932,40,M,Manaus,3145.0109941034134,Novo,2021-07-18 08:25:32.466493304
1933,29,F,Brasilia,2664.7873031814333,Regular,2021-07-18 15:26:23.596719344
1934,33,F,Rio de Janeiro,2682.7096889404593,Regular,2021-07-18 22:27:14.726945392
1935,66,M,Sao Paulo,9115.337537121515,Regular,2021-07-19 05:28:05.857171440
1936,16,M,Manaus,4467.818119359711,VIP,2021-07-19 12:28:56.987397480
1937,38,M,Sao Paulo,10304.391666728257,Regular,2021-07-19 19:29:48.117623528
1938,40,F,Belo Horizonte,2325.1002457410873,Regular,2021-07-20 02:30:39.247849576
1939,48,F,Fortaleza,2856.9694283355316,Regular,2021-07-20 09:31:30.378075616
1940,36,F,Fortaleza,1531.3992169688156,Novo,2021-07-20 16:32:21.508301664
1941,38,F,Manaus,1988.6605466511257,Regular,2021-07-20 23:33:12.638527712
1942,30,M,Sao Paulo,7715.26856022893,Regular,2021-07-21 06:34:03.768753752
1943,38,M,Manaus,2296.1356921901756,VIP,2021-07-21 13:34:54.898979800
1944,30,M,Rio de Janeiro,7782.56029714828,Regular,2021-07-21 20:35:46.029205848
1945,42,M,Fortaleza,1600.896189183763,VIP,2021-07-22 03:36:37.159431888
1946,30,F,Curitiba,1760.3456890235234,Regular,2021-07-22 10:37:28.289657936
1947,39,F,Brasilia,2513.3816329121414,Novo,2021-07-22 17:38:19.419883984
1948,34,M,Porto Alegre,2887.438451659896,Novo,2021-07-23 00:39:10.550110024
1949,48,F,Belo Horizonte,4729.352813495857,Novo,2021-07-23 07:40:01.680336072
1950,34,F,Curitiba,3734.5597106360556,Regular,2021-07-23 14:40:52.810562120
1951,13,M,Curitiba,2420.7734398395655,Novo,2021-07-23 21:41:43.940788160
1952,50,M,Salvador,2788.731457646731,Regular,2021-07-24 04:42:35.071014208
1953,24,M,Curitiba,2541.395300542045,VIP,2021-07-24 11:43:26.201240248
1954,27,F,Brasilia,1886.8671352874776,Regular,2021-07-24 18:44:17.331466296
1955,27,F,Brasilia,1912.2169059264197,Regular,2021-07-25 01:45:08.461692344
1956,51,F,Belo Horizonte,4983.770169382416,Novo,2021-07-25 08:45:59.591918384
1957,9,M,Manaus,1195.0192058009625,Regular,2021-07-25 15:46:50.722144432
1958,72,M,Recife,6692.075530459263,Novo,2021-07-25 22:47:41.852370480
1959,47,F,Recife,2511.167057468644,Regular,2021-07-26 05:48:32.982596520
1960,37,F,Sao Paulo,2025.8521316988322,Novo,2021-07-26 12:49:24.112822568
1961,34,F,Sao Paulo,4315.116687078931,Regular,2021-07-26 19:50:15.243048616
1962,38,F,Porto Alegre,6264.213320412118,Regular,2021-07-27 02:51:06.373274656
1963,41,M,Brasilia,5212.5070613520675,Regular,2021-07-27 09:51:57.503500704
1964,42,F,Sao Paulo,3831.1719390589647,Regular,2021-07-27 16:52:48.633726752
1965,41,F,Salvador,5132.929074239071,Novo,2021-07-27 23:53:39.763952792
1966,36,M,Sao Paulo,1263.6393522759342,Regular,2021-07-28 06:54:30.894178840
1967,32,F,Rio de Janeiro,2296.3696210390995,Regular,2021-07-28 13:55:22.024404888
1968,33,M,Rio de Janeiro,1890.1566155436958,Regular,2021-07-28 20:56:13.154630928
1969,32,M,Salvador,5498.988062232612,Regular,2021-07-29 03:57:04.284856976
1970,48,M,Curitiba,2460.84727544085,Novo,2021-07-29 10:57:55.415083024
1971,42,M,Rio de Janeiro,4549.184560408696,Regular,2021-07-29 17:58:46.545309064
1972,0,M,Recife,3896.8681507646756,VIP,2021-07-30 00:59:37.675535112
1973,42,M,Recife,1936.9048346439517,Regular,2021-07-30 08:00:28.805761152
1974,37,F,Rio de Janeiro,2222.7954512802744,Regular,2021-07-30 15:01:19.935987200
1975,34,M,Sao Paulo,5692.523040266578,Regular,2021-07-30 22:02:11.066213248
1976,30,M,Porto Alegre,2022.8418854446838,Novo,2021-07-31 05:03:02.196439288
1977,48,M,Porto Alegre,3173.003215883279,Novo,2021-07-31 12:03:53.326665336
1978,46,F,Recife,2015.7152150499583,Regular,2021-07-31 19:04:44.456891384
1979,25,M,Rio de Janeiro,2547.897801387454,Regular,2021-08-01 02:05:35.587117424
1980,39,M,Curitiba,2912.942530151814,Regular,2021-08-01 09:06:26.717343472
1981,23,F,Belo Horizonte,2015.3874622455792,Regular,2021-08-01 16:07:17.847569520
1982,18,F,Sao Paulo,1844.155121760207,VIP,2021-08-01 23:08:08.977795560
1983,27,F,Sao Paulo,3439.690131950164,Regular,2021-08-02 06:09:00.108021608
1984,45,F,Porto Alegre,1953.9950427115793,Regular,2021-08-02 13:09:51.238247656
1985,46,M,Rio de Janeiro,1987.5762730125798,Novo,2021-08-02 20:10:42.368473696
1986,41,F,Manaus,1863.9877589722773,Regular,2021-08-03 03:11:33.498699744
1987,43,M,Fortaleza,2867.070273757669,Regular,2021-08-03 10:12:24.628925792
1988,41,M,Rio de Janeiro,4778.35114484562,Novo,2021-08-03 17:13:15.759151832
1989,27,M,Salvador,6331.321861102875,VIP,2021-08-04 00:14:06.889377880
1990,40,F,Rio de Janeiro,2073.5988612728256,VIP,2021-08-04 07:14:58.019603928
1991,44,M,Sao Paulo,8735.543107624653,Regular,2021-08-04 14:15:49.149829968
1992,44,F,Belo Horizonte,1803.794119468253,Regular,2021-08-04 21:16:40.280056016
1993,49,F,Salvador,5124.428377374453,Novo,2021-08-05 04:17:31.410282064
1994,43,M,Porto Alegre,2077.980469661975,Novo,2021-08-05 11:18:22.540508104
1995,39,F,Brasilia,1928.5782744215974,Novo,2021-08-05 18:19:13.670734152
1996,47,F,Brasilia,2054.1592550925793,Regular,2021-08-06 01:20:04.800960192
1997,34,F,Manaus,2903.801879124659,Novo,2021-08-06 08:20:55.931186240
1998,24,M,Porto Alegre,3983.7787619233522,Regular,2021-08-06 15:21:47.061412288
1999,33,F,Curitiba,4166.926609483632,Regular,2021-08-06 22:22:38.191638328
2000,26,M,Recife,1859.3969474335183,Novo,2021-08-07 05:23:29.321864376
2001,26,F,Manaus,1817.4148463705596,Regular,2021-08-07 12:24:20.452090424
2002,33,F,Brasilia,1884.995388232719,VIP,2021-08-07 19:25:11.582316464
2003,25,M,Recife,2819.522430790665,Regular,2021-08-08 02:26:02.712542512
2004,31,F,Curitiba,2683.62077709083,Regular,2021-08-08 09:26:53.842768560
2005,12,F,Porto Alegre,1853.6505962724111,Regular,2021-08-08 16:27:44.972994600
2006,37,F,Recife,3411.1400742708875,Regular,2021-08-08 23:28:36.103220648
2007,35,M,Porto Alegre,9239.882094027289,Regular,2021-08-09 06:29:27.233446696
2008,25,M,Curitiba,2316.105219172228,Novo,2021-08-09 13:30:18.363672736
2009,42,F,Fortaleza,2400.0481758327883,Regular,2021-08-09 20:31:09.493898784
2010,46,F,Salvador,3943.5270222328245,Regular,2021-08-10 03:32:00.624124832
2011,15,F,Recife,2254.2933986787625,VIP,2021-08-10 10:32:51.754350872
2012,25,M,Recife,4165.044508502998,Novo,2021-08-10 17:33:42.884576920
2013,25,M,Porto Alegre,2081.25976708301,VIP,2021-08-11 00:34:34.014802968
2014,23,F,Porto Alegre,7450.674198996575,VIP,2021-08-11 07:35:25.145029008
2015,44,F,Recife,3541.789852125143,Novo,2021-08-11 14:36:16.275255056
2016,32,M,Porto Alegre,2186.3494747334003,VIP,2021-08-11 21:37:07.405481104
2017,31,F,Belo Horizonte,2220.869689692774,Novo,2021-08-12 04:37:58.535707144
2018,10,F,Belo Horizonte,2305.608988170231,Novo,2021-08-12 11:38:49.665933192
2019,42,M,Fortaleza,5921.6762203207845,Regular,2021-08-12 18:39:40.796159232
2020,20,M,Fortaleza,1580.7022609021317,VIP,2021-08-13 01:40:31.926385280
2021,35,M,Fortaleza,2134.5884951568546,Regular,2021-08-13 08:41:23.056611328
2022,38,F,Brasilia,2251.08977308947,Regular,2021-08-13 15:42:14.186837368
2023,51,M,Brasilia,2957.6668691316845,Regular,2021-08-13 22:43:05.317063416
2024,19,M,Rio de Janeiro,2603.065723149052,VIP,2021-08-14 05:43:56.447289464
2025,-1,F,Manaus,1414.2944789771966,Regular,2021-08-14 12:44:47.577515504
2026,37,M,Salvador,2440.8183666004707,Novo,2021-08-14 19:45:38.707741552
2027,56,M,Belo Horizonte,2836.2120577903524,Regular,2021-08-15 02:46:29.837967600
2028,49,M,Curitiba,2177.5400091721463,Novo,2021-08-15 09:47:20.968193640
2029,37,F,Salvador,4202.301979676034,Regular,2021-08-15 16:48:12.098419688
2030,29,F,Salvador,4720.6614873108365,Novo,2021-08-15 23:49:03.228645736
2031,44,M,Curitiba,2866.38418939557,Novo,2021-08-16 06:49:54.358871776
2032,23,F,Sao Paulo,3345.163309773286,Regular,2021-08-16 13:50:45.489097824
2033,40,F,Recife,1011.7856320032625,Regular,2021-08-16 20:51:36.619323872
2034,41,M,Manaus,2414.985625558051,Regular,2021-08-17 03:52:27.749549912
2035,47,M,Rio de Janeiro,4926.6318847438515,Regular,2021-08-17 10:53:18.879775960
2036,68,M,Fortaleza,2412.169209093631,Novo,2021-08-17 17:54:10.010002008
2037,39,M,Curitiba,2061.8711233099266,Regular,2021-08-18 00:55:01.140228048
2038,28,F,Brasilia,9310.000863449957,Regular,2021-08-18 07:55:52.270454096
2039,34,F,Fortaleza,7402.244878138161,Regular,2021-08-18 14:56:43.400680136
2040,13,M,Porto Alegre,3766.0706019540967,Regular,2021-08-18 21:57:34.530906184
2041,26,M,Curitiba,5268.259417862442,Regular,2021-08-19 04:58:25.661132232
2042,30,M,Fortaleza,1000.0,Regular,2021-08-19 11:59:16.791358272
2043,28,F,Recife,2010.6720123648045,Regular,2021-08-19 19:00:07.921584320
2044,36,M,Recife,2356.7081283179787,Regular,2021-08-20 02:00:59.051810368
2045,25,F,Recife,2649.1919569236566,VIP,2021-08-20 09:01:50.182036408
2046,48,M,Fortaleza,2333.274651073178,Regular,2021-08-20 16:02:41.312262456
2047,35,F,Recife,1000.0,Regular,2021-08-20 23:03:32.442488504
2048,34,F,Belo Horizonte,3615.597156078715,Regular,2021-08-21 06:04:23.572714544
2049,31,M,Brasilia,3912.090106077353,Regular,2021-08-21 13:05:14.702940592
2050,36,F,Rio de Janeiro,6640.545520482608,Novo,2021-08-21 20:06:05.833166640
2051,44,F,Curitiba,2009.9102887864633,Regular,2021-08-22 03:06:56.963392680
2052,24,M,Salvador,1929.3113815552254,Novo,2021-08-22 10:07:48.093618728
2053,27,F,Fortaleza,1000.0,Novo,2021-08-22 17:08:39.223844776
2054,31,M,Fortaleza,2574.000498193849,Novo,2021-08-23 00:09:30.354070816
2055,18,F,Brasilia,4677.672286643579,Novo,2021-08-23 07:10:21.484296864
2056,25,M,Sao Paulo,2195.3923768169766,Regular,2021-08-23 14:11:12.614522912
2057,29,F,Manaus,8705.605515348998,VIP,2021-08-23 21:12:03.744748952
2058,45,F,Porto Alegre,2622.026004552292,Regular,2021-08-24 04:12:54.874975000
2059,38,F,Curitiba,3208.298913415591,Regular,2021-08-24 11:13:46.005201048
2060,37,F,Sao Paulo,1507.862644256967,Novo,2021-08-24 18:14:37.135427088
